,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,attack_time,attack_start,attack_stop,zero_crossing,spec_centroid
131,,None_f65,194817__csum__amen-break-mashed-164bpm.wav,428032,440319,0.0035497027759750686,-626.47266,67.82255,-33.831825,60.485428,-16.260132,8.054621,-23.141022,4.848917,-11.545485,0.75359344,-5.667141,-0.23447418,-17.297932,-1.0927447080612183,6.80272132740356e-05,0.08083900064229965,0.1437174528837204,2697.377685546875
132,,None_f66,194817__csum__amen-break-mashed-164bpm.wav,440319,443904,0.004543241148744956,-649.6981,40.473267,-53.613953,62.299347,-21.622063,4.555744,-25.590372,-1.1842537,-9.100855,-2.0607872,-5.640362,-10.364868,-19.09092,-1.1279032230377197,9.070294618140906e-05,0.07458049803972244,0.152816504240036,2525.335205078125
133,,None_f66,194817__csum__amen-break-mashed-164bpm.wav,440319,443904,0.004543241148744956,-649.6981,40.473267,-53.613953,62.299347,-21.622063,4.555744,-25.590372,-1.1842537,-9.100855,-2.0607872,-5.640362,-10.364868,-19.09092,-1.1279032230377197,9.070294618140906e-05,0.07458049803972244,0.152816504240036,2525.335205078125
134,,None_f67,194817__csum__amen-break-mashed-164bpm.wav,443904,452096,0.004590227734297514,-622.80945,68.8165,-51.863724,55.883705,-22.257175,16.356796,-10.112736,19.25107,-1.853653,8.570591,-4.410778,7.40119,-3.1152382,-2.2846031188964844,6.80272132740356e-05,0.0052607711404562,0.1312255859375,2385.2421875
135,,None_f67,194817__csum__amen-break-mashed-164bpm.wav,443904,452096,0.004590227734297514,-622.80945,68.8165,-51.863724,55.883705,-22.257175,16.356796,-10.112736,19.25107,-1.853653,8.570591,-4.410778,7.40119,-3.1152382,-2.2846031188964844,6.80272132740356e-05,0.0052607711404562,0.1312255859375,2385.2421875
136,,None_f68,194817__csum__amen-break-mashed-164bpm.wav,452096,460288,0.00428419653326273,-625.6659,71.406006,-48.327988,61.116203,-17.118212,23.075697,-11.5536995,13.0910225,-12.507648,-0.8761215,-5.557598,-0.016643524,-10.926088,-2.666714906692505,0.00011337868636474013,0.0022675737272948027,0.138427734375,2768.57080078125
137,,None_f68,194817__csum__amen-break-mashed-164bpm.wav,452096,460288,0.00428419653326273,-625.6659,71.406006,-48.327988,61.116203,-17.118212,23.075697,-11.5536995,13.0910225,-12.507648,-0.8761215,-5.557598,-0.016643524,-10.926088,-2.666714906692505,0.00011337868636474013,0.0022675737272948027,0.138427734375,2768.57080078125
138,,None_f69,194817__csum__amen-break-mashed-164bpm.wav,460288,472576,0.004659648674229781,-651.70856,70.66136,-30.16251,96.86682,1.8613663,21.883705,-2.358532,15.99114,-8.875862,-2.6519241,-11.570158,-3.7882423,-10.495579,-3.302016019821167,6.80272132740356e-05,0.0005668934318237007,0.1009928360581398,2013.42138671875
139,,None_f69,194817__csum__amen-break-mashed-164bpm.wav,460288,472576,0.004659648674229781,-651.70856,70.66136,-30.16251,96.86682,1.8613663,21.883705,-2.358532,15.99114,-8.875862,-2.6519241,-11.570158,-3.7882423,-10.495579,-3.302016019821167,6.80272132740356e-05,0.0005668934318237007,0.1009928360581398,2013.42138671875
140,,None_f70,194817__csum__amen-break-mashed-164bpm.wav,472576,476671,0.009886342100799084,-692.81305,110.18129,16.122322,105.4497,21.88842,26.93731,-3.0896797,24.752186,4.4995537,-2.2144814,-2.6114807,11.331579,-14.560261,-1.10348379611969,0.0,0.07879818230867386,0.023681640625,873.6083374023438
141,,None_f70,194817__csum__amen-break-mashed-164bpm.wav,472576,476671,0.009886342100799084,-692.81305,110.18129,16.122322,105.4497,21.88842,26.93731,-3.0896797,24.752186,4.4995537,-2.2144814,-2.6114807,11.331579,-14.560261,-1.10348379611969,0.0,0.07879818230867386,0.023681640625,873.6083374023438
142,,None_f71,194817__csum__amen-break-mashed-164bpm.wav,476671,480768,0.01684369989695812,-654.79,80.46089,18.834862,112.75336,30.553467,41.634693,7.0868607,29.238508,15.035141,7.2468185,1.2582436,4.2062607,-12.169863,-2.7752068042755127,0.0032426302786916494,0.0049206349067389965,0.016349438577890396,467.2725830078125
143,,None_f71,194817__csum__amen-break-mashed-164bpm.wav,476671,480768,0.01684369989695812,-654.79,80.46089,18.834862,112.75336,30.553467,41.634693,7.0868607,29.238508,15.035141,7.2468185,1.2582436,4.2062607,-12.169863,-2.7752068042755127,0.0032426302786916494,0.0049206349067389965,0.016349438577890396,467.2725830078125
144,,None_f72,194817__csum__amen-break-mashed-164bpm.wav,480768,484864,0.012677405029535294,-660.3522,102.92275,15.659111,104.33399,20.875473,34.137634,1.2950783,32.749023,10.028183,3.042841,-2.5299377,1.4210587,-5.9166164,-5.0,0.0,0.0,0.045166015625,915.7546997070312
145,,None_f72,194817__csum__amen-break-mashed-164bpm.wav,480768,484864,0.012677405029535294,-660.3522,102.92275,15.659111,104.33399,20.875473,34.137634,1.2950783,32.749023,10.028183,3.042841,-2.5299377,1.4210587,-5.9166164,-5.0,0.0,0.0,0.045166015625,915.7546997070312
